sentiment,review_body,product_category
-1,I wish i had read the other reviews before purchasing this product. label says that you can wash and dry normally. however  upon washing  the outer layer shrunk and the inner lining did not. the robe will now not lay flat; the fabric pulls at the edges  and results in the inner lining being revealed when the robe is tied shut. extremely disappointed. for a $100 garment  i expected much more. i wish i could return this.,Sleep
-1,Just recently purchased and think it's ok for the price. would never pay full on this one & that's from an retailer shopper who's purchased plenty at full price. design is cute but definitely looks like a sleep shirt esp in the lighter color  so-so on construction - the bottom seams pucker slightly  the pockets bunch up weirdly (steaming/laundering don't help) & the shoulders also hunch up oddly. could be because of the thicker fabric sewn to the knit but laundering didn't help that issue either.,Sleep
-1,I loved these pants - super soft and cozy and perfect for winter. i've worn them a handful of times and have washed them maybe twice max and they already have 2 holes! they don't say handwash and my washer/dryer is brand new and pretty gentle on my clothes. maybe i just ended up with a bad pair  but i found the quality to be disappointing :(,Sleep
-1,These are very pretty  but i have had a few problems with them. out of the package  i found them to be true to size. i think i purchased the pxxs or the pxs. however  even though they are machine washable  i feel that they shrunk upon washing and are now too short (i am barely over 5' tall). also  the elastic waistband keeps twisting within the casing  which drives me crazy. i have to keep straightening it. i think there are better options for sleep pants.,Sleep
0,Reviews said it ran small so i ordered a size up  was large on me. nicely made  but wanted something a little smaller.,Sleep
0,This jacket is very cozy but i had to send it back. i think it will be great on a taller person.,Sleep
0,This product is incredibly comfy and perfect for getting cozy however the sleeves were sort of loose and did not look cohesive with the grey. props on the draping though  that was lovely.,Sleep
0,If the sweater looked as it does in the picture  i would keep it. however  it was very boxy and short  a style that does not work for me at all. i'm 5 ft. 6 in. and ordered the medium. i suspect the sweater on the model may be clipped back to make it look more form fitting. unfortunately i will have to return the sweater.,Sleep
0,I ordered a large and it was skin tight  if that's the look you're going for..,Sleep
0,This top is oversized. i normally wear large but thought an xl would be best for sleeping. it's huge. so stick with your normal size or a size down. pretty print. fabric is a bit coarse. undecided about trying a size down because i'm particular and they didn't wow me. also ordered these in the lighter color and they fit the same.,Sleep
0,Just got these today because they were a steal of a deal with the sale on sale. was super excited because the pattern is adorable! i put them on tonight and noticed that they  firstly  aren't eloise like i assumed they would be  and secondly  that they weren't as soft as i had expected. all of the retailer/eloise pajamas i have purchased in the past have been so soft and comfortable - you don't want to take them off! did i get an off pair that just happened to not be as soft? i'm not sure  but i'm,Sleep
0,I used my birthday month discount to treat myself to this gorgeous chemise and matching robe in the mauve. the color is prettier in person than on my computer. i bought it in size m  and size m clothes are normally a little big on me. this chemise fits  but there is no extra room or looseness. i am disappointed in the quality of the pieces. i have several beautiful 100% silk undergarments that i bought for myself in the 80s and 90s  and i am comparing this chemise (& robe) to those. this silk us,Sleep
0,Did not notice small hole and stain on the bottoms until i had the tags removed the return label shredded.,Sleep
1,I am powerless to resist hot air balloons and had to get these the moment they popped up! the pjs are charming and comfortable. the material feels very satiny. it's hard to tell  but there are small white dots in the midst of the champagne colored background. true to size.,Sleep
1,"Although $$$$$ i want to support usa products and am so glad retailer continues to add these options .i also decided to splurge with family coming home for the holidays  a way to stay in pajamas but still look dressed. i am only 5'2"" and these were just longer than capri length  more like the close-up view online. to get them ankle length you would have to push them way down on your hips  not sure how the tall model did that! i am 106 lbs and considered exchanging the xs for an s  these run",Sleep
1,This pjs are adorable!! they run tts and are extremely comfortable!,Sleep
1,The floral print and colors are so pretty for summer that it's tempting to layer this over a seamless tank and wear it out!,Sleep
1,Perfect for when you're a guest at someone's home   having guests or just lounging !  prettiest set you'll ever own... you'll feel as if your on vacation even if you're not. i wouldn't travel without this set !! highly recommend. love.,Sleep
1,Super cozy! now that the colder weather is coming i will likely be wearing these every night relaxing at home!!,Sleep
1,Super comfy and longer than last year's version minus the hood. love it!,Sleep
1,This top is super cute and colorful. admittedly  i have not used it just as a pajama top because i think the world deserves to see this piece of art. super comfy and i recommend this for everyone in most shapes and sizes!,Sleep
1,These little shorts have become my favorite. they are so sweet and feminine and very comfortable. the fabric washes very well,Sleep
-1,My conscience screamed at me not to buy this sweater and i wish i had listened! i noted the fact that it was acrylic and also the fact that it was oversized. but i also loved the design and can't resist anything with mustard yellow. i was instantly disappointed when i received it  almost didn't even try it on. how can they possibly charge $185 for terrible itchy 80's acrylic? it looks cheap  it feels cheap and it didn't even fit well. only redeeming quality: easily returnable!,Sweaters
-1,I have been waiting for this sweater coat to ship for weeks and i was so excited for it to arrive. this coat is not true to size and made me look short and squat. the sleeves are very wide (although long). as a light weight fall coat the sleeves don't need to be as wide because you wouldn't be layerng too much underneath. the buttons need to be moved at least three inches in for a nicer fit. i thought about redoing the buttons myself but the sleeves looked even more out of proportion with a tigh,Sweaters
-1,I ordered this cardigan on sale and it was a wonderful fit and color. just the light sort of cute pullover i was looking for to keep and wear at work. unfortunately  it is poorly made. i wore it once and it already started to fray and fall apart. after closely inspecting the cause  i realized that the threads in the sweater are not fully sewed together  so the minute you put it on  one will start to unravel leading to a domino effect. it is a shame because the design and cut were truly a great f,Sweaters
-1,I would have loved this sweater if it were true to the picture but the stripes are gray  not white. either i got a strange one or (as happens to me sometimes with retailer) the pictures are very misleading. disappointed because i wanted to love this.,Sweaters
-1,I ordered this 3 months ago  and it finally came off back order. a huge disappointment. the fit wasn&#39;t so much the issue for me. the quality of the wool is subpar. someone else mentioned a &quot;felted wool&quot;...i guess  is that what you call it?  it does literally feel like felt! super thin  itchy  doesn&#39;t drape very well  and feels cheap (made in china). i got it on sale  but still not worth what i paid. definitely going back.,Sweaters
-1,This is huge. i thought it would be oversize but with a bit of shape. there is no shape to this and is a lot of material. i ordered an xs and typically wear an xs or s in blouses  sometimes medium in sweaters.  it seamed like 2 sizes too big. the material is very soft and the collar is nice. there is a ribbon tie at the waist. the tie is wimpy and could be nicer. when tied  there is so much fabric the is gathers and looks like i have no waist.,Sweaters
-1,I had hoped this bulky knit would be cuddly and soft  with suri (a type of alpaca) in the title. i don't know if the blend (45% polyamide  25% royal baby alpaca  20% fine merino) threw it  but had i felt this in store  i would never have even picked it up. unimpressed.,Sweaters
-1,Cute enough  but i couldn't figure out what to do with the tie that didn't make it look like an extra set of sleeves  oddly placed.,Sweaters
-1,"I'm petite  and i knew buying this that it would be a big sweater - that is the look that is portrayed on the model. the sweater is scratchy  the neck was so big and bulky i had trouble making it lay right. it looks great on the model here  but not on me. going back. so bummed. the color gray is true to what is shown and it has little ""holes"" or openings across the shoulders. so there is a tiny bit of detail. overall  not a great sweater.",Sweaters
0,I really wanted to love this sweater. the quality is good and it looks beautiful - until you need to lift your arms. i did end up keeping it but it is limited to when and where i can wear it due to the arm restrictions. i can see it in the picture but didn't notice until purchasing - the arm holes and right next to the bottom of the sweater. slight design flaw.,Sweaters
0,"I ordered this in the orange color from online. they were sold out of petite so i ordered medium (regular). i liked it  but just not flattering. i am 5'2"" and the coat was too big. sleeves were past my hands. i think because i'm ""curvy"" the straight cut of coat would not have looked good on me in a size small. it was a nice coat  just not for me.",Sweaters
0,"I loved how this jacket looked online and decided to order it. however  sizing can sometimes be tricky for me so i ordered both a petite xs and petite xxs (i'm 5'1""  113 lb  and a bra size 32 c). i tired on the xxs first and was swimming in it! so naturally i thought the xs would be even bigger; but to my surprise the xs fit way more snug! in the end  i still didn't like how loose the xs fit so i returned them both. the material is great quality and it's a cute design. i would recommend trying t",Sweaters
0,I ordered this in a m and it was just a big boxy tent. i really wanted to love it since the length is good for leggings and throwing on to cart kids around. it just was so big and had no shape at all. it's possible i should have sized down to a small  but i'm sending it back.,Sweaters
0,I bought this mostly to wear around the house  so i'll keep it because i got it on a pretty good sale.  that said  this runs really large. the sleeves are really loose  and it doesn't really hang well over my hips  which is a shame. it's very soft and cozy  which is nice  but i don't think i'll leave the house in it often. it also arrived with a hole in the ribbing on the bottom of the front panel. i was able to tie a knot through one of the loops that i think will prevent further unraveling  bu,Sweaters
0,I am curvy and this top  while stylish and i love the pockets  just didn't do it for me. it made my shoulders look wider than they are  which is a big no no. it would probably look better on someone with smaller shoulders or slimmer. the wool was also a tad itchy - not too itchy  just a bit. in general i don't wear wool without cashmere  i also don't wear non-italian wool because it is a bit rough and my skin reacts to it. so i stick to wool cashmere blend or loro piana soft wool. this sweater s,Sweaters
0,This sweater is beautiful  especially in the bordeaux color. the cable knit in varying directions makes it interesting and unique and the length is great for us short waisted ladies. my big issue with this sweater is the sleeves. there really are no sleeves  just arm holes at the same level as the hem of the sweater  so you feel as if you need to keep your arms pinned to your sides to keep from lifting the sweater up to expose your midsection  or pushing the sleeves way up  which then results in,Sweaters
0,Disappointed with the fit and color of this sweater. more of a rusty red then bright cherry red. i ordered a small and found the sweater had no shape and just hung lumpy on me. i am 5'5 120 and usually a small in retailer sweaters.,Sweaters
0,The sweater is beautiful. i loved the tweed design. but the fit was boxy and the collar sat funny. so i had to send it back.,Sweaters
1,"I was in my local retailer to scope out a different piece  when i spotted this very attractive  well-designed jacket. sparrow's jacket looks dynamite on. the scale is perfect for me; the high level of detail is ideal. i chose this over getting an oversized sweater coat: it felt like these proportions were most flattering on my body. it will be appropriate for work or nice casual events. i bought the medium  true to size; i am an 8 top  5'1""130#  34f. although i largely buy online  sometimes you ju",Sweaters
1,Great sweater but it was just a little too short on me so it is going back. it is extremely fuzzy and soft though.,Sweaters
1,I've been looking for a black sweater just like this with this comfortable material  weave,Sweaters
1,I have a number of sweaters from moth  and they never disappoint. the ones made with this ultra soft and warm yarn are my favorite. i bought both colors :) i wear it with jeans or dressier clothes-- i'd say it's very versatile.,Sweaters
1,This sweater is absolutely beautiful. the shape is very flattering both tied in front and in back. the wool is nice and soft and the color is a nice neutral that will pair well with anything. the stitching is a nice added detail that makes this sweater somethig special. it is a great addition to any wardrobe and i'm thrilled that it is part of mine. i can't wait to wear it!,Sweaters
1,Fun  light weight sweater for fall or sprint. love the vibrant green color  maybe for christmas? the tie-back makes it unique.,Sweaters
1,While i do love this sweater  it did not fit me as is pictured. the wrap does not lay as smooth and i had to adjust frequently when transitioning from a sitting to standing position. nice weight.,Sweaters
1,I am inspired to sit in front of a roaring fire  sipping tea  with the dogs at my feet  in this sweater. or roaming the moors. the cashmere is thick  luxurious  and soft. there is a cable detail that runs along the large wooden buttons and also the pockets  (decent sized pockets to stash a hanky  while roaming the moors). the fit is on the large size and boxy. if i had to nit pick  i would say that the length could be a tad longer. the sweater does not have complete derriã¨re coverage. i am 5?5?,Sweaters
1,"This vest is beautiful and exactly as shown in the model shot. it is soft  warm  and drapes beautifully...perfect length on my 5'7"" frame. the leather detail along the edge is a nice high-quality touch. i will say that it is pretty itchy especially around the neck  but wearing a shirt with a collar like it is shown seems to help that issue. the dark color is navy in the print (not black)...overall i think this is gorgeous  but the full price feels a little ludicrous...i think i may wait until sa",Sweaters
-1,"Got the coral reef color in a size medium. for reference  i say i am 5' 4"" because its easier than explaining that i am really 5' 3 and 3/4""  138-140 lbs.  36c bra. size-wise  i am all over the place. recently i lost weight and have been buying smalls and mediums and anywhere from an 8 to a 12 from retailer. i so wanted to love this suit and am still in love with the fabric and colors. everything in the medium fit except for the bra cups. i am not especially big but there was zero cup room.",Swim
-1,"I'm 5' 5""  150 lbs  32dd  normally a 28p or 29p in pants. i ordered an 8 and probably should have gone with a 10. it was super unflattering?the print was overwhelming for my pale skin  it made my thin waist look larger than it really was  and rode up the inside of my thighs. i have a similar bathing suit from modcloth that's 1/3 of the price and 20x as flattering. if you have thick legs  this may not be the suit for you. i returned it--so fast.",Swim
-1,The top of this suit was not proportioned well. i am normally a 34c so with swimsuits i vary between a small or a medium. the cup size on this was very small for a medium. the band to hook in the back was almost too big. there was no way to adjust the band in the back and the cups were clearly too small for a c cup. the print was darling but unfortunately this will have to go back.,Swim
-1,I so wanted to love the striped peplum top  however i have a petite frame with a large chest and there was absolutely no support in the top. not flattering in the least for a d-dd cup. will be returning. i imagine this would be perfect for someone with a frame like mary kate or ashley olsen :),Swim
-1,I have been dying to try a mara hoffman bathing suit  so i went for this one. unfortunately  the design of the bathing suit is not like what they sent me. the middle where the tops meets the bottom  is squared off  not like that v that it looks like in this photo. it also makes for major side boob/sagging on each side. i was very disappointed.,Swim
-1,I'm disappointed in these pants  which looked so beautiful online and even have pockets! in person the pattern and colors aren't as nice  the fabric is too thin  and the pants look cheap. the pockets are pretty shallow. the fit isn't good either. i ordered up (i'm between sizes) and they're still not as flowy as i'd have liked. these are too pricy as lounge pants for me to be on the fence about them  so they're going back. if you buy them knowing about the thin fabric and snug fit  they might wo,Swim
-1,Cup size is really small for a medium. no way to adjust the back strap. ended up giving it to my daughter. cute but so poorly executed.,Swim
-1,I love the design and fit and quality. have been looking for a long-line top like this and was willing to pay full price. i have that dreadful little roll right under my bust line and this sucks everything in nicely. smooths it all out. i'm a 38c and everything was contained nicely and fit great in the large top.     here's my issue - wore it once and the colors ran! i was so excited to wear this i didn't even wash the top (i rinsed and dried the bottom  though). and i'm not a swimmer. just let,Swim
-1,I was very excited about this product. when i saw it the pattern was beautiful in the romantic floral and the bottom band looked like the bathing suit was a little longer so i felt it would be good for a large chest. when i received the package i knew instantly it ran small. i tried it on and it barely covered half of my chest. also the band at the bottom is actually very small and not what i expected. the print is just as lovely in person as it is online. i don't even know if sizing up will mak,Swim
0,I really wanted to love this suit  but it honestly looked really matronly in person.,Swim
0,Am typically a size 0 and could barely get the extra small on  which is a first. was very cute in theory  but i'd suggest sizing up (maybe 2x).,Swim
0,I was really excited to receive this caftan  but it looked very strange on my body. i have small shoulders and the xs was still very big on me. there's also a seam along the sides that made me look boxy. the quality is really great  but i thought that the color seemed a tad bit darker/muted than pictured.,Swim
0,Material is gorgeous and soft but the fit is another story. i am a size 12/14 but very small busted. this suit is definitely meant for someone with a larger chest. the padding was so overwhelming. i also have a long torso so it just didn't really line up were the peplum should be. too bad. it's very pretty. but looked horrible.,Swim
0,Great quality top. i do wish it fit me...i'm really long waisted and this top was too short. had to return,Swim
0,This suit itself is adorable. i usually have to get a size large for length but in this case the cups are way too big. it says light padding but there is no padding. just a giant empty cup. i'm going to order the size medium.,Swim
0,I received this top and loved the pattern. however  i ordered both and s and m  and the bust sizing on this top is very odd. i am a 34c  and the bust area was way too big on both  but if i had sized down to the xs the rest of the suit would be too small. maybe it's just made for busty people? also the supportive material in the bust area goes straight across kind of like a bandeau  so that added to the odd look of the bust. it's still a beautiful pattern  so if you're going to give it a try orde,Swim
0,"I bought the s; came with a tag saying ""sz 8"". it is in fact more like a size 2  if not 0.     the bust is probably a 34 a or b  or 32a or b - the cups fit me relatively well  but the rest was so tight that i could barely manage to put put it in. i can't imagine wrestling with this bathing suit each time i want to wear it  so i will return it.     the fabric  design is as spectacular as it looks though... very good quality.",Swim
0,I had ordered another retailer suit awhile back in an xl because my usual lg was not available  and lets say i was swimming in the xl  much to big. so when this suit came up for sale i snatched it up in lg. when i compare the two  the lg is over 4inches smaller than the xl  seems like quite a big jump in the sizing. the suit fits in the body quite well  however it's a bit snug in the side bust area. strangely  the suit has boning on the side of the bust  and also the silicone grip on the top edge ,Swim
1,I love seafolly boyleg bathing suits. i find them very flattering and just universally appealing. this one has beautiful summery design as well. i found it to be running slightly smaller than plain colored editions of this suit. i normally wear size 6 (us size) of this suit  but this particular design 6 was too small and had to exchange for 8(us) which fits perfect.,Swim
1,Love  love  love this piece! very flowy  but made of good material. glad i purchased this item!,Swim
1,Love! boys and arrows make amazing suits! i wear a 25/26 in jeans and a size small in this bikini bottom - it actually fits true to size  which seems impossible in swimwear! cheeky for sure  but so cute! fabric is super  super soft. i want to wear these all day long.,Swim
1,This is a really nice suit. it fits well and is slimming with the cross waist. it's also supportive in the bust even  and maybe especially  because it doesn't have moulded cups or underwire  which allows for flexible sizing. the back rises high enough that it supports around the chest as well as from the halter straps. the straps are wide too so they don't dig in and are comfortable. the look is subtle and feminine in the black and the quality is good. it is true to size  but might run a tad lar,Swim
1,These run really small..almost 2 sizes up. so if you order these  i would order a few sizes to cover your basis. otherwise  good quality  good coverage. hopefully sizing up will fit me.,Swim
1,Absolutely love this suit. the bottoms are very comfortable and covers everything id like it to. it does not ride up at all  which almost never happens with swim suits. i'm going to order this in a different color next season. i paired the bottoms with the peplum top and received many compliments.,Swim
1,I bought this in black last year and i love it. i also like the two prints offered here but unfortunately the matching tops aren't really my style and these prints wouldn't be so easy to mix and match. please offer in other solid colors! i would buy all of them  this skirt is really that fabulous.     not only does it fit well and run true to size  it also comes up a bit further than other swim skirts i have tried on  and gives a little more tummy coverage. but not too much! somehow it hits me a,Swim
1,It's very pretty. i purchased mine in the floral. romantic floral. the peplum is true to photos. it isn't short as many are. the print is gorgeous and the fabric is soft and comfortable and the styling is perfect,Swim
1,These run tiny. i wear a 25/26 in pants and took a medium in this bottom and i'm still not completely comfortable with the fit. love the floral print  but with a bottom this small you don't really see much of the flowers so on mine at least it's just some splashes of different dark colors.,Swim
-1,I waited a long time to get this top. unfortunately i will be returning. the sides are gathered and stick out a lot on the sides. not as pictured. the sides should have been pleated. it runs smaller in the bust and when closed it was a little snug. afraid this might shrink with dry cleaning or washing. the design is unique and wish this top would of worked.,Trend
-1,I like my dresses oversized but this one is ridiculous. it's seriously unflattering. i usually between a m & a l and i got a small and it's still massive. but the slip is tiny.     it looks so cute in the picture. but not good in person.,Trend
-1,The top is totally see through and fabric some what itchy.  it also feels cheap to the touch.  i love the idea but can't keep it for this price...i'm a shorty so i'd have to hem it too! sadly will return.,Trend
-1,"When i unwrapped this a chemical ""stink"" hit me that amost knocked me over. it was really unbearable and i m not overly sensitive to smells. second it was way too large with a boxy unflattering cut. the waist sits very high at elbow height and every below the waist the material balloons out in a rediculous manner. i wonder if they had it pinned down somehow on the picture here. with a more flattering cut i might have decided to wash it a few times to get the stink out. i do not recommend this fo",Trend
-1,"This is a beautiful spring/summer dress  and the quality of the materials is great. i wanted to love it. but the sizing is ridiculous! i'm 5'3"" and 115 and i think you could fit three of me comfortably in the xs. while the pictures of the model in the dress don't suggest it has a shapeless cut  it definitely looked like a sack on me. a sack with a lovely print  but still an ill-fitting sack.",Trend
-1,This dress was so pretty on the hanger but a saggy sack on. even the sz 0 was too loose and shapeless. there is no waist as pictured. the hi-low hem  loose fit and wavy waist seam (see in the third close-up picture) make it look like the dress shrunk oddly in the wash. it's really too bad  it's such a pretty combination of patterns.,Trend
-1,I was so excited about this top  and so disappointed when it arrived today. the lace part is lovely  but the skirt part is a crinoline type fabric that balloons out at the sides. it is gathered at the sides rather than pleated  and there is no way to get it to lay flat. the back center section is pleated. why couldn't they have had the pleats all around? this will be going back with much regret.,Trend
-1,It's like a work of art  but sadly  not flattering on me. i absolutely loved the look  and even considered taking it to a tailor  but the material overall is very stiff. if you're teeny tiny and need something to give you the illusion of hips  you might love it. very sad to return this.,Trend
-1,"I wanted to love this jumpsuit. it looks adorable in the product photo. i am 5'5"" about 120lbs and thus was overwhelming on me. i tried everything--- pulling up the tie at the waist to create a higher line  wearing a variety of heel heights----i couldn't seem to make it work. there was just so much fabric on me! it felt like i was wearing pajamas (and not in a cute 'wear your pajamas out' way). i love the idea and the photo appears to have an adorable line and cut. on me  this jumpsuit was just",Trend
0,This skirt is not what i was expecting at all. for starters it runs large  i expected it to sit at the natural waist and it is definitely made to do so  but it was a good two inches too big and therefore wouldn't lay flat and gaped at the front. no bueno. my biggest gripe  though  is that the color looks nothing like it does in the picture. they have it paired with an ivory top and the two look like they match so well but do not be fooled  the background color of this skirt is not even close to,Trend
0,I was so excited to receive this in the mail as it had been on backorder for awhile. the dress is beautiful  but run smalls the buttons on the back are nearly impossible to fasten. if you are single  good luck trying to get it buttoned. i'll be returning it.,Trend
0,This runs small  i got the size 3 which fits like a medium  not a large. its a bit of an aline shaped knit in a beautiful saturated navy. i loved the elbow length sleeves. i have a large 34g bust and although this fit  it came to the top of my waist and i'm short-waisted. it's a great basic for someone less busty or who likes a shorter length.,Trend
0,I was excited to buy this sweater based on the online pictures.  although the ombre coloring is beautiful in person  i did not like the metallic trim at waist & cuffs.  the pictures don't really show the extreme brightness of the trim.  it looks literally like xmas ribbons were sewn into the sweater.  to me it looked like something a child would wear.  i ordered the 1  which was the smallest size offered.  it is oversized without much shape and i felt it added bulk around the middle.,Trend
0,I was excited to try something by this designer and decided to order size large. unfortunately  this top just looked very odd. cute from the front but it wings out in the back where the sleeves meet the arms. the fabric makes an odd poof in that area. i do have a large bust and it didn't pull anywhere in the front. i expected it to be soft and drapey but the cotton feels very coarse and doesn't drape well. it covered my behind in back. unfortunately it made me look wide from the side view. i hav,Trend
0,Like a previous reviewer mentioned the jeans do not necessarily look like the one in the photo. i first ordered them in my regular size and also had to notice that they are cut like men's jeans with legs so skinny that i could only force them over my calves. the embroiding is beautiful  but it also stops the material from stretching  so the the super skinny legs are a real problem. also  they are not as intensely stone washed as shown in the picture. i decided to order them again one size bigger,Trend
0,I recommend this topper but with reservations. it is beautiful looking  especially the lace portion.   it is also very wide. the gathered portion is a complete design fail  it balloons up right below the bust  making one look wide and pretty ridiculous. it's obvious that the model is hiding the gathered poof by placing her arms close to her body. but i knew this from the other reviews posted here so it was no surprise.   i ordered size s  the smallest available  and it fit very wide more like a,Trend
0,It is polyester but seems good quality. looks like a girls nightgown with the pattern combined with the baby doll dress silhouette and the overall width of the dress. i usually wear a small but  to look like it does on the model  6-8 inches would have to go in the width.,Trend
0,Doesn't fit as tight/as slimming as you think it would by looking at the picture  definitely order one size down if you want it to fit tight!,Trend
1,"This is a beautiful dress for fall. the fabric is gorgeous and drapey and the skirt is swingy. i ordered this in an xl because that size always sells out first. i think a l might fit a bit better  so i will see if any more come in and order another to compare. it poofs out in the back above the elastic and the waist slides down a bit. it is also very long  i need to hem it about 3-4"". i never know which size to order with this brand  i vary between l and xl.",Trend
1,"This dress runs tts. the fabric is a good quality  and it has pockets. i am about 5'5""  and it hit just above the knee. i really wanted to keep it  but it hit me at an odd spot and not on my waistline. this made the dress look awkwardly full and me look hippy (despite the fact that my waist is 26"" and my hips are 35"").",Trend
1,"I read some of the other reviews and was surprised about comments that the color was off... i thought they were pretty dead on. i absolutely love this jacket  but do agree that it's more of a sweater-coat than a heavy coat you'd wear in the winter. but  i live in california  so this will be just perfect for our winter. i was afraid it might be too ""classic"" and uptight looking... but it's so fun! the bell sleeves add some extra flair. the overall coat has some stretch to it as well... making it",Trend
1,I bought this dress for my wedding rehearsal dinner. it's beautiful. the material is thicker than i imagined  not a bad thing at all. i ironed it with lots of steam and it came out great. the tie in back is nice because it can be cinched tight or worn more loosely,Trend
1,This sweater tee is made from a fine but substantial knit which hangs beautifully and flows over imperfections in your figure. the cut is very 1950's through the sleeves and neckline. it's a little cropped and boxy  just so that it hides your belly and accentuates your hips. it looks phenomenal with a crinolined a-line skirt.,Trend
1,Beautiful dress. when you look at it on the hanger you think this could be really good or really bad. but it is absolutely beautiful. would highly recommend it - can dress it up or down.,Trend
1,I wanted to love this dress. the wool is lightweight yet warm and drapes beautifully. the plaid print is rich  however it is much darker in color than shown in the photos. the dress runs very large. i ordered it in my typical size and it was too big. dolman sleeve dresses usually look great on me  but the cut of this dress  while beautiful  was nothing remarkable. for as expensive as it is it would have had to be an amazing dress for me to keep it. sadly it didn't quite make the cut. it's a sham,Trend
1,This jacket is a real treasure and i could never have seen how substantial the embroidery is from the photo. also from the pic the jacket looks like a thin cotton  but on the contrary it is a wonderful weight with a feel like denim. the embroidery is a wonderful texture like heavy string or thin rope so it really has dimension... . i loved it so much i got the sweatshirt also by the same designer. can't wait until cooler weather so i may live in it! also when you have it on for a bit it seems to,Trend
1,I picked this dress up from the sales rack at retailer and immediately fell in love when i tried it on. the colors are prettier in person. the cut on the top is a little snug. my bust size is 32b and i got the size 2. i can see the top being an issue for bustier women. overall  wonderful quality and design! i'm wearing it today to combat the 90 degree+ weather.,Trend
